"","Abditibacteriota","Acidobacteriota","Actinobacteriota","Armatimonadota","Bacteroidota","Bdellovibrionota","Campylobacterota","Chloroflexi","Cyanobacteria","Dadabacteria","Deferribacterota","Deinococcota","Dependentiae","Desulfobacterota","Elusimicrobiota","Entotheonellaeota","FCPU426","Fibrobacterota","Firmicutes","Fusobacteriota","GAL15","Gemmatimonadota","Hydrogenedentes","Latescibacterota","MBNT15","Methylomirabilota","Myxococcota","NB1.j","Nitrospirota","Patescibacteria","Planctomycetota","Proteobacteria","RCP2.54","SAR324_clade.Marine_group_B.","Spirochaetota","Sumerlaeota","Synergistota","Verrucomicrobiota","WOR.1","WPS.2","WS2","unclassified_Bacteria","Unclassified"
"Organic_acid",0.789303446082564,10.0585936149772,0.0851358790099677,0.635372545450152,0.215871828159979,0.312221201756367,0.143761460262712,0.531924740418631,0.579569491293283,1.08660053708765,0.143761460262712,0.84379861699878,1.2994012242144,1.28769926414162,3.39950671703603,2.04059856866341,0.143761460262712,1.76301104615821,2.14696221831002,0.143761460262712,1.35365802701836,0.19393261797109,0.741886921942807,1.75408518906991,1.89224594799288,2.06100214221259,0.546055706738144,1.70404049982425,1.06541351298026,2.33923609676911,5.6985617920316,0.0117383039950651,1.94889322225015,1.08231926121166,0.143761460262712,0.841715822806925,0.143761460262712,1.50593585109002,0.143761460262712,0.739142597375372,0.673976748813406,1.97273471685746,0.043069061766452
"Phenol_Flavonoid",0.345066055275933,1.49688945746135,0.336686551161074,0.177296445722511,0.339545706487359,0.127763567330481,0.611914153303671,0.813481010966183,0.286083017919945,2.16370835565856,0.611914153303671,0.19876988126887,2.30172205011217,3.02622452104272,4.13983267034687,4.86663196332158,0.611914153303671,3.8275283352704,1.82705554332624,0.611914153303671,3.53796883130733,0.494654881614369,0.475499731297364,15.6154612969527,11.0794882906665,19.0655080555067,0.132902750656722,22.3557811207441,2.14536359646568,29.4388970005206,1.04135117354845,0.464279623746508,11.828431936434,1.61553854989851,0.611914153303671,0.237763225768168,0.611914153303671,0.651004689810236,0.611914153303671,1.54841927290918,0.51975869583931,0.703083692266613,0.587955329328613
"Sugar_Amino",0.5152499456915,1.52478060725017,0.516293219631522,1.61473515042109,0.975261513908065,0.895409099866142,0.828431819855568,1.02772648557848,0.276249933391466,1.11216997119823,0.828431819855568,0.422978554174947,2.20920467754888,2.55706761337894,2.79787125619124,2.11930088851032,0.828431819855568,0.898220187038933,0.858580322585567,0.828431819855568,0.607319862498047,0.59898743175843,1.28718593886417,2.78424267115264,2.26648127164942,2.79889228734753,0.309715660317049,1.64266291965982,1.48826159311327,1.33749673515231,0.687392009031454,0.793939429883594,5.57926634928467,1.67103452937761,0.828431819855568,1.01589505709541,0.828431819855568,0.931012706980501,0.828431819855568,5.9949342449995,0.604490426985883,1.42897883315955,1.14830269418979
"Alkaloid",0.980961429486412,0.706990803025116,0.97325397073535,0.96503225707541,2.7082163440932,1.39693385156848,0.788389472983404,0.483860041473537,0.753451028069267,0.789723742015242,0.788389472983404,0.813490972642754,1.29025730154588,1.29007528714442,1.84080310228575,0.679235583346875,0.788389472983404,0.488123014771229,2.07357515068072,0.788389472983404,0.958044660191616,0.312347060994148,1.45681174566241,1.1098557611728,1.17076876264044,1.00306641261502,0.40478678752095,1.03640400755438,5.47940302128999,1.0282177817001,0.301918949304841,1.34908096501109,1.2574878088269,0.68934600699017,0.788389472983404,0.780476190674592,0.788389472983404,1.79752002884099,0.788389472983404,2.82892140443962,1.01089907325455,0.513127634202998,2.58539370020563
